"",TRAINS,4613,4615,4617,4623,4627,4631,4633,4635,4639,4641,4643,4651
"",,Q,Q,Q,Q,Q,Q,Q,Q,,,,
A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.
Departing from:,,,,,,,,,,,,,
"",59,1225,1171,61,1173,1125,63,1175,1127,65,1177,1129,1179,67,1281,1131,1183,1133,41,1101
"",P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.,A.M.,A.M.
HOBOKEN,6.14,6.20,6.23,6.27,6.36,6.53,6.57,7.18,7.46,7.57,8.13,8.46,9.11,9.58,10.17,10.55,11.17,12.08,12.39,1.32
NEW YORK,6.04,6.14,6.18,6.18,6.29,6.47,6.50,7.12,7.37,7.47,8.07,8.37,9.06,9.51,10.11,10.48,11.06,12.02,12.34,1.22
arrive Secaucus Junction,6.14,6.23,6.27,6.27,6.38,6.56,6.59,7.22,7.47,7.56,8.17,8.47,9.15,10.01,10.21,10.57,11.16,12.11,12.43,1.31
Secaucus Junction,6.25,6.31,6.34,6.38,6.47,7.04,7.08,7.29,7.57,8.08,8.24,8.57,9.22,10.09,10.28,11.06,11.28,12.19,12.50,1.43
Kingsland,,L 6.37,,,,7.11,,,8.03,,,9.03,,10.15,,11.12,,12.25,,1.49
Lyndhurst,,L 6.40,,,,7.14,,,8.05,,,9.05,,10.17,,11.14,,12.27,,1.51
Delawanna,,L 6.44,,,,7.17,,,8.09,,,9.09,,10.20,,11.17,,12.30,,1.54
Passaic,,L 6.48,,,,7.21,,,8.12,,,9.12,,10.23,,11.21,,12.33,,1.57
Clifton,,L 6.52,,,,7.25,,,8.16,,,9.16,,10.26,,11.24,,12.36,,2.00
Paterson,,L 6.59,,,,7.32,,,8.22,,,9.22,,10.32,,11.31,,12.43,,2.07
Hawthorne,,L 7.04,,,,7.36,,,8.26,,,9.27,,10.36,,11.35,,12.47,,2.11
Glen Rock - Main Line,,L 7.08,,,,7.40,,,8.30,,,9.31,,10.40,,11.39,,12.51,,2.15
Rutherford,,,,,L 6.56,,,7.37,,,8.32,,9.30,,10.36,,11.36,,12.58,
Wesmont,,,,,L 7.00,,,7.41,,,8.36,,9.34,,10.40,,11.40,,1.02,
Garfield,,,,,L 7.03,,,7.44,,,8.38,,9.36,,10.42,,11.42,,1.05,
Plauderville,,,,,L 7.06,,,7.47,,,8.41,,9.39,,10.45,,11.45,,1.08,
Broadway,,,,,L 7.11,,,7.52,,,8.46,,9.44,,10.50,,11.50,,1.12,
Radburn,,,,,L 7.15,,,7.55,,,8.49,,9.47,,10.53,,11.53,,1.16,
Glen Rock - Boro Hall,,,,,L 7.19,,,7.59,,,8.53,,9.51,,10.57,,11.57,,1.19,
Ridgewood,,L 7.11,L 6.54,,L 7.23,L 7.43,,8.03,8.34,,8.56,9.34,9.54,10.44,11.00,11.42,12.00,12.54,1.22,2.18
Ho-Ho-Kus,,L 7.14,L 6.58,,L 7.27,L 7.47,,8.06,8.37,,8.59,9.37,9.57,10.47,11.03,11.45,12.03,12.57,1.25,2.21
Waldwick,,7.19,L 7.03,,L 7.34,L 7.51,,8.09,8.40,,9.03,9.40,10.01,10.51,11.08,11.48,12.06,1.01,1.29,2.25
Allendale,,,L 7.06,,L 7.37,L 7.54,,8.12,8.43,,9.06,9.43,10.04,10.54,,11.51,12.09,1.04,1.32,2.28
Ramsey,,,L 7.10,,L 7.42,L 7.58,,8.16,8.47,,9.10,9.47,10.08,10.59,,11.55,12.13,1.08,1.37,2.31
Ramsey Route 17,,,L 7.14,L 7.07,L 7.45,L 8.01,7.37,8.19,8.50,,9.13,9.51,10.11,11.01,,11.59,12.16,1.11,1.40,2.35
Mahwah,,,L 7.17,,L 7.49,L 8.05,,8.23,8.53,,9.16,9.54,10.14,11.05,,12.02,12.19,1.14,1.43,2.38
SUFFERN,,,7.22,L 7.11,7.53,8.09,L 7.42,8.28,9.00,8.38,9.20,9.59,10.19,11.08,,12.06,12.24,1.19,1.46,2.42
METRO NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
Sloatsburg,,,,L 7.19,,,L 7.49,,,8.45,,,,11.15,,,,,1.53,
Tuxedo,,,,L 7.24,,,L 7.54,,,8.50,,,,11.20,,,,,1.58,
Harriman,L 7.17,,,L 7.35,,,L 8.05,,,9.01,,,,11.31,,,,,2.09,
Salisbury Mills,L 7.32,,,L 7.50,,,L 8.20,,,9.15,,,,11.45,,,,,2.24,
Campbell Hall,L 7.44,,,L 8.01,,,L 8.32,,,9.27,,,,11.57,,,,,2.35,
"Middletown, NY",L 7.52,,,L 8.09,,,L 8.40,,,9.34,,,,12.04,,,,,2.43,
Otisville,L 8.04,,,L 8.20,,,L 8.51,,,L 9.52,,,,12.16,,,,,2.54,
PORT JERVIS,8.24,,,8.42,,,9.12,,,10.13,,,,12.37,,,,,3.15,
